Fish ID,Fish_ID_year,Processed by,Processed on,Sample #,Year,Sampled on,Site,Treatment,Species code,Length,Wet Weight ,Gut weight,Group,Lowest taxonomic classification,Digestion,N,Notes,Photo ID,Entered by,Entered on
NEPaPT02-69,NEPaPT02-69-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,52,1.74,0.081,Amphipod,NA,3,NA,,,MB,20230724
NEPaPT02-69,NEPaPT02-69-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,52,1.74,0.081,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-70,NEPaPT02-70-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,75,6.15,0.23,SAV,NA,2,NA,,,MB,20230724
NEPaPT02-70,NEPaPT02-70-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,75,6.15,0.23,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-70,NEPaPT02-70-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,75,6.15,0.23,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-71,NEPaPT02-71-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,58,2.81,0.094,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-71,NEPaPT02-71-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,58,2.81,0.094,Cyanobacteria,NA,NA,NA,,,MB,20230724
NEPaPT02-72,NEPaPT02-72-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,57,2.69,0.11,Crustacean,Shrimp,3,NA,,,MB,20230724
NEPaPT02-72,NEPaPT02-72-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,57,2.69,0.11,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-73,NEPaPT02-73-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,60,3.2,0.15,SAV,NA,1,NA,,,MB,20230724
NEPaPT02-73,NEPaPT02-73-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,60,3.2,0.15,Amphipod,Gammaridae,1,4,,,MB,20230724
NEPaPT02-73,NEPaPT02-73-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,60,3.2,0.15,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-74,NEPaPT02-74-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,49,1.51,0.067,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-74,NEPaPT02-74-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,49,1.51,0.067,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-75,NEPaPT02-75-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,58,2.65,0.091,Amphipod,NA,3,NA,,,MB,20230724
NEPaPT02-75,NEPaPT02-75-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,LAGRHO,58,2.65,0.091,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-76,NEPaPT02-76-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,54,1.57,0.071,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-77,NEPaPT02-77-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,53,1.42,0.083,Crustacean,Shrimp,4,NA,,,MB,20230724
NEPaPT02-77,NEPaPT02-77-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,53,1.42,0.083,Amphipod,Gammaridae,2,3,,,MB,20230724
NEPaPT02-78,NEPaPT02-78-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,36,0.39,0.013,Amphipod,Corophidae,2,4,,,MB,20230724
NEPaPT02-78,NEPaPT02-78-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,36,0.39,0.013,Amphipod,Gammaridae,2,2,,,MB,20230724
NEPaPT02-79,NEPaPT02-79-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,39,0.66,0.018,Empty,NA,NA,NA,,,MB,20230724
NEPaPT02-80,NEPaPT02-80-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,40,0.61,0.025,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-80,NEPaPT02-80-2023,MB,20230629,NEPaPT02,2023,20230612,NEPaP,LS,BAICHR,40,0.61,0.025,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-81,NEPaPT02-81-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,45,0.96,0.032,Crustacean,Shrimp,4,NA,,,MB,20230724
NEPaPT02-81,NEPaPT02-81-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,45,0.96,0.032,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-82,NEPaPT02-82-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,41,0.63,0.018,Amphipod,Gammaridae,2,4,,,MB,20230724
NEPaPT02-82,NEPaPT02-82-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,41,0.63,0.018,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-83,NEPaPT02-83-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,38,0.46,0.015,Fish,NA,4,NA,,,MB,20230724
NEPaPT02-83,NEPaPT02-83-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,38,0.46,0.015,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-84,NEPaPT02-84-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,40,0.61,0.023,Crustacean,Shrimp,3,NA,,,MB,20230724
NEPaPT02-84,NEPaPT02-84-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,40,0.61,0.023,Amphipod,Gammaridae,1,3,,,MB,20230724
NEPaPT02-85,NEPaPT02-85-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,48,1.08,0.027,Crustacean,NA,4,NA,,,MB,20230724
NEPaPT02-85,NEPaPT02-85-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,48,1.08,0.027,Polychaete,NA,4,NA,,,MB,20230724
NEPaPT02-86,NEPaPT02-86-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,41,0.69,0.019,Amphipod,Corophidae,2,7,,,MB,20230724
NEPaPT02-87,NEPaPT02-87-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,36,0.51,0.0094,Empty,NA,NA,NA,,,MB,20230724
NEPaPT02-88,NEPaPT02-88-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,48,1.21,0.014,Amphipod,Gammaridae,2,5,,,MB,20230724
NEPaPT02-88,NEPaPT02-88-2022,MB,20230629,NEPaPT02,2022,20230612,NEPaP,LS,BAICHR,48,1.21,0.014,Fish,NA,4,NA,,,MB,20230724
NEPaPC05-01,NEPaPC05-01-2022,MB,20230629,NEPaPC05,2022,20230612,NEPaP,LS,MICUND,194,76.26,2.32,Crustacean,Penaeidae,2,1,,,MB,20230724
NEPaPC05-01,NEPaPC05-01-2022,MB,20230629,NEPaPC05,2022,20230612,NEPaP,LS,MICUND,194,76.26,2.32,Crustacean,Crab,2,3,,,MB,20230724
NEPaPC05-01,NEPaPC05-01-2022,MB,20230629,NEPaPC05,2022,20230612,NEPaP,LS,MICUND,194,76.26,2.32,Amphipod,NA,3,NA,,,MB,20230724
SAD01-01,SAD01-01-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,NA,1.66,0.035,Fish,NA,4,NA,,,MB,20230724
SAD01-02,SAD01-02-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,73,3.55,0.072,Crustacean,NA,4,NA,,,MB,20230724
SAD01-03,SAD01-03-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,47,1.07,0.043,Crustacean,NA,4,NA,,,MB,20230724
SAD01-04,SAD01-04-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,NA,1.25,0.032,Empty,NA,NA,NA,,,MB,20230724
SAD01-05,SAD01-05-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,49,1.01,0.037,Fish,NA,4,NA,,,MB,20230724
SAD01-06,SAD01-06-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,51,0.98,0.04,Fish,NA,4,NA,,,MB,20230724
SAD01-06,SAD01-06-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,51,0.98,0.04,Crustacean,NA,4,NA,,,MB,20230724
SAD01-07,SAD01-07-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,49,1.04,0.044,Fish,NA,4,NA,,,MB,20230724
SAD01-08,SAD01-08-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,48,0.87,0.037,Crustacean,NA,4,NA,,,MB,20230724
SAD01-09,SAD01-09-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,NA,0.93,0.048,Crustacean,Penaeidae,3,NA,,,MB,20230724
SAD01-10,SAD01-10-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,52,1.35,0.043,Crustacean,NA,4,NA,,,MB,20230724
SAD01-10,SAD01-10-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,52,1.35,0.043,Fish,NA,4,NA,,,MB,20230724
SAD01-11,SAD01-11-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,50,0.96,0.027,Empty,NA,NA,NA,,,MB,20230724
SAD01-12,SAD01-12-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,51,1.15,0.035,Crustacean,NA,4,NA,,,MB,20230724
SAD01-13,SAD01-13-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,48,0.93,NA,Fish,NA,4,NA,,,MB,20230724
SAD01-14,SAD01-14-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,53,1.17,0.031,Empty,NA,NA,NA,,,MB,20230724
SAD01-15,SAD01-15-2023,MB,20230629,SAD01,2023,20230612,SA,DG,CYNARE,48,0.86,NA,Fish,NA,4,NA,,,MB,20230724
SAD01-16,SAD01-16-2022,MB,20230629,SAD01,2022,20220720,SA,DG,BAICHR,50,1.18,0.018,Crustacean,NA,4,NA,,,MB,20230724
SAD01-17,SAD01-17-2022,MB,20230629,SAD01,2022,20220720,SA,DG,BAICHR,NA,0.53,0.0082,Fish,NA,4,NA,,,MB,20230724
SAD01-18,SAD01-18-2022,MB,20230629,SAD01,2022,20220720,SA,DG,BAICHR,42,0.65,0.0097,Fish,NA,4,NA,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Tanaidacea,NA,3,4,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Amphipod,Corophidae,2,6,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Amphipod,Gammaridae,2,4,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Cyanobacteria,NA,NA,NA,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Polychaete,NA,4,NA,,,MB,20230724
HWPT04-14,HWPT04-14-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,63,3.62,0.3,Crustacean,Paleomonidae,3,NA,,,MB,20230724
HWPT04-15,HWPT04-15-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,61,2.78,0.16,Polychaete,NA,4,NA,,,MB,20230724
HWPT04-15,HWPT04-15-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,61,2.78,0.16,Tanaidacea,NA,2,3,,,MB,20230724
HWPT04-15,HWPT04-15-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,61,2.78,0.16,Amphipod,Corophidae,2,3,,,MB,20230724
HWPT04-15,HWPT04-15-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,61,2.78,0.16,Crustacean,NA,4,NA,,,MB,20230724
HWPT04-16,HWPT04-16-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,55,2.24,0.12,Tanaidacea,NA,2,12,,,MB,20230724
HWPT04-16,HWPT04-16-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,LAGRHO,55,2.24,0.12,Amphipod,Corophidae,2,3,,,MB,20230724
HWPT04-17,HWPT04-17-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,39,0.66,0.064,Polychaete,NA,4,NA,,,MB,20230724
HWPT04-17,HWPT04-17-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,39,0.66,0.064,Amphipod,Corophidae,2,5,,,MB,20230724
HWPT04-18,HWPT04-18-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,44,0.88,0.071,Crustacean,Penaeidae,3,NA,,,MB,20230724
HWPT04-18,HWPT04-18-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,44,0.88,0.071,Polychaete,NA,4,NA,,,MB,20230724
HWPT04-18,HWPT04-18-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,44,0.88,0.071,Isopod,NA,1,2,,,MB,20230724
HWPT04-19,HWPT04-19-2022,MB,20230629,HWPT04,2022,20220720,HWP,LS,BAICHR,55,1.62,0.15,Crustacean,Penaeidae,1,1,,,MB,20230724
SAT01-01,SAT01-01-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,35,0.41,0.025,Ostracod,NA,1,1,,,MB,20230724
SAT01-01,SAT01-01-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,35,0.41,0.025,Amphipod,Corophidae,2,3,,,MB,20230724
SAT01-02,SAT01-02-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.36,0.031,Green algae,NA,3,NA,,,MB,20230724
SAT01-02,SAT01-02-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.36,0.031,Amphipod,NA,3,NA,,,MB,20230724
SAT01-03,SAT01-03-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,36,0.47,0.036,Amphipod,Corophidae,1,6,,,MB,20230724
SAT01-03,SAT01-03-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,36,0.47,0.036,Polychaete,NA,4,NA,,,MB,20230724
SAT01-04,SAT01-04-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,36,0.45,0.027,Amphipod,Gammaridae,2,9,,,MB,20230724
SAT01-04,SAT01-04-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,36,0.45,0.027,Amphipod,Corophidae,2,5,,,MB,20230724
SAT01-04,SAT01-04-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,36,0.45,0.027,Green algae,NA,2,NA,,,MB,20230724
SAT01-05,SAT01-05-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.39,0.034,Cyanobacteria,NA,NA,NA,,,MB,20230724
SAT01-05,SAT01-05-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.39,0.034,Polychaete,NA,4,NA,,,MB,20230724
SAT01-06,SAT01-06-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,33,0.34,0.023,Amphipod,Corophidae,2,4,,,MB,20230724
SAT01-06,SAT01-06-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,33,0.34,0.023,Amphipod,Gammaridae,2,3,,,MB,20230724
SAT01-06,SAT01-06-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,33,0.34,0.023,Brown algae,NA,3,NA,,,MB,20230724
SAT01-07,SAT01-07-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,37,0.5,0.035,Polychaete,NA,4,NA,,,MB,20230724
SAT01-07,SAT01-07-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,37,0.5,0.035,Amphipod,NA,4,NA,,,MB,20230724
SAT01-08,SAT01-08-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.37,0.028,Isopod,NA,2,5,,,MB,20230724
SAT01-08,SAT01-08-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.37,0.028,Polychaete,NA,4,NA,,,MB,20230724
SAT01-08,SAT01-08-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.37,0.028,Green algae,NA,2,NA,,,MB,20230724
SAT01-09,SAT01-09-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,38,0.56,0.043,Crustacean,NA,4,NA,,,MB,20230724
SAT01-09,SAT01-09-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,38,0.56,0.043,Amphipod,Corophidae,2,2,,,MB,20230724
SAT01-09,SAT01-09-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,38,0.56,0.043,Polychaete,NA,4,NA,,,MB,20230724
SAT01-10,SAT01-10-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.38,0.022,Crustacean,NA,4,NA,,,MB,20230724
SAT01-10,SAT01-10-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,34,0.38,0.022,Green algae,NA,2,NA,,,MB,20230724
SAT01-11,SAT01-11-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,32,0.3,0.029,Crab,Megalopae,3,NA,,,MB,20230724
SAT01-11,SAT01-11-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,32,0.3,0.029,Polychaete,NA,4,NA,,,MB,20230724
SAT01-12,SAT01-12-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,35,0.39,0.03,Crustacean,NA,4,NA,,,MB,20230724
SAT01-12,SAT01-12-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,35,0.39,0.03,Green algae,NA,3,NA,,,MB,20230724
SAT01-12,SAT01-12-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,35,0.39,0.03,Amphipod,Gammaridae,3,7,,,MB,20230724
SAT01-13,SAT01-13-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,30,0.28,0.017,Crustacean,NA,4,NA,,,MB,20230724
SAT01-13,SAT01-13-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,30,0.28,0.017,Amphipod,Corophidae,2,2,,,MB,20230724
SAT01-13,SAT01-13-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,30,0.28,0.017,Amphipod,Gammaridae,2,5,,,MB,20230724
SAT01-14,SAT01-14-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,41,0.71,0.053,SAV,NA,2,NA,,,MB,20230724
SAT01-14,SAT01-14-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,41,0.71,0.053,Amphipod,Corophidae,3,NA,,,MB,20230724
SAT01-14,SAT01-14-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,41,0.71,0.053,Crustacean,NA,4,NA,,,MB,20230724
SAT01-15,SAT01-15-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,32,0.29,0.041,Polychaete,NA,4,NA,,,MB,20230724
SAT01-15,SAT01-15-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,32,0.29,0.041,Amphipod,NA,3,NA,,,MB,20230724
SAT01-16,SAT01-16-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,39,0.63,0.055,SAV,NA,3,NA,,,MB,20230724
SAT01-16,SAT01-16-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,39,0.63,0.055,Amphipod,Gammaridae,3,3,,,MB,20230724
SAT01-16,SAT01-16-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,39,0.63,0.055,Amphipod,Corophidae,2,9,,,MB,20230724
SAT01-17,SAT01-17-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,40,0.65,0.048,Amphipod,NA,4,NA,,,MB,20230724
SAT01-17,SAT01-17-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,40,0.65,0.048,Crustacean,Crab,3,NA,,,MB,20230724
SAT01-17,SAT01-17-2023,MB,20230711,SAT01,2023,20230531,SA,LS,LAGRHO,40,0.65,0.048,Green algae,NA,2,NA,,,MB,20230724
SAT01-18,SAT01-18-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,37,0.53,0.044,Amphipod,Corophidae,2,6,,,MB,20230724
SAT01-18,SAT01-18-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,37,0.53,0.044,Brown algae,NA,2,NA,,,MB,20230724
SAT01-19,SAT01-19-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,49,1.38,0.31,SAV,NA,3,NA,,,MB,20230724
SAT01-19,SAT01-19-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,49,1.38,0.31,Amphipod,NA,4,NA,,,MB,20230724
SAT01-19,SAT01-19-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,49,1.38,0.31,Crustacean,NA,4,NA,,,MB,20230724
SAT01-20,SAT01-20-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,43,0.85,0.047,Crustacean,NA,4,NA,,,MB,20230724
SAT01-20,SAT01-20-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,43,0.85,0.047,Amphipod,Corophidae,2,9,,,MB,20230724
SAT01-20,SAT01-20-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,43,0.85,0.047,Polychaete,NA,4,NA,,,MB,20230724
SAT01-21,SAT01-21-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,36,0.49,0.022,Isopod,NA,2,3,,,MB,20230724
SAT01-21,SAT01-21-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,36,0.49,0.022,Amphipod,Gammaridae,1,5,,,MB,20230724
SAT01-21,SAT01-21-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,36,0.49,0.022,Amphipod,Corophidae,2,3,,,MB,20230724
SAT01-22,SAT01-22-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,1.13,0.063,SAV,NA,2,NA,,,MB,20230724
SAT01-22,SAT01-22-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,1.13,0.063,Cyanobacteria,NA,NA,NA,,,MB,20230724
SAT01-22,SAT01-22-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,1.13,0.063,Amphipod,NA,3,NA,,,MB,20230724
SAT01-23,SAT01-23-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,48,1.22,0.058,Polychaete,NA,4,NA,,,MB,20230724
SAT01-23,SAT01-23-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,48,1.22,0.058,Tanaidacea,NA,1,3,,,MB,20230724
SAT01-24,SAT01-24-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,0.94,0.049,Crustacean,Crab,3,NA,,,MB,20230724
SAT01-24,SAT01-24-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,0.94,0.049,Amphipod,Corophidae,2,5,,,MB,20230724
SAT01-24,SAT01-24-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,46,0.94,0.049,Green algae,NA,3,NA,,,MB,20230724
SAT01-25,SAT01-25-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,52,1.6,0.071,Amphipod,Gammaridae,1,5,,,MB,20230724
SAT01-25,SAT01-25-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,52,1.6,0.071,Amphipod,Corophidae,1,2,,,MB,20230724
SAT01-25,SAT01-25-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,52,1.6,0.071,SAV,NA,2,NA,,,MB,20230724
SAT01-26,SAT01-26-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,73,4.59,0.13,SAV,NA,1,NA,,,MB,20230724
SAT01-26,SAT01-26-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,73,4.59,0.13,Cyanobacteria,NA,NA,NA,,,MB,20230724
SAT01-26,SAT01-26-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,73,4.59,0.13,Polychaete,NA,4,NA,,,MB,20230724
SAT01-27,SAT01-27-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,66,3.21,0.097,Amphipod,Corophidae,1,16,,,MB,20230724
SAT01-27,SAT01-27-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,66,3.21,0.097,Amphipod,Gammaridae,1,4,,,MB,20230724
SAT01-27,SAT01-27-2023,MB,20230711,SAT01,2023,20230605,SA,LS,LAGRHO,66,3.21,0.097,Tanaidacea,NA,1,2,,,MB,20230724
SAT01-28,SAT01-28-2023,MB,20230711,SAT01,2023,20230605,SA,LS,CYNARE,57,1.09,0.029,Crustacean,NA,4,NA,,,MB,20230724
SAT01-28,SAT01-28-2023,MB,20230711,SAT01,2023,20230605,SA,LS,CYNARE,57,1.09,0.029,Fish,NA,4,NA,,,MB,20230724
SAT01-29,SAT01-29-2023,MB,20230711,SAT01,2023,20230605,SA,LS,CYNARE,55,1.34,0.017,Crustacean,NA,4,NA,,,MB,20230724
SAT01-30,SAT01-30-2023,MB,20230711,SAT01,2023,20230605,SA,LS,CYNARE,64,1.88,0.033,Crustacean,NA,4,NA,,,MB,20230724
SAT01-31,SAT01-31-2023,MB,20230711,SAT01,2023,20230605,SA,LS,CYNARE,46,0.6,0.012,Fish,NA,4,NA,,,MB,20230724
SAT01-32,SAT01-32-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,42,0.63,0.064,Amphipod,Corophidae,2,4,,,MB,20230724
SAT01-32,SAT01-32-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,42,0.63,0.064,Amphipod,Gammaridae,2,2,,,MB,20230724
SAT01-33,SAT01-33-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,36,0.41,0.048,Polychaete,NA,4,NA,,,MB,20230724
SAT01-33,SAT01-33-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,36,0.41,0.048,Amphipod,Corophidae,2,3,,,MB,20230724
SAT01-34,SAT01-34-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,45,0.88,0.057,Amphipod,Gammaridae,1,1,,,MB,20230724
SAT01-34,SAT01-34-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,45,0.88,0.057,Fish,NA,4,NA,,,MB,20230724
SAT01-34,SAT01-34-2023,MB,20230711,SAT01,2023,20230605,SA,LS,BAICHR,45,0.88,0.057,Crustacean,NA,4,NA,,,MB,20230724
